Sample	Family	Treatment	Lat.x	Long.x	Region	Env	K1	K2	Pair	Sex	FTmeans	BMmeans	LNmeans	NNmeans	SWmeans	PHmeans	FCmeans	SCmeans	Germmeans	COTYmeans	HYPOmeans
5359	6	Water	39.01893298	-84.92674196	AgLaughrey	Ag	0.4522718	0.5477282	3	M	48.66666667	0.127275859	1.65	0.509952466	0.199803922	1.21255199	0.014115226	0.015783195	8	0.630875	1.430902778
5385	162	Water	39.393248	-88.163216	FoxRidge	Nat	0.9859223	0.0140777	4	M	39.33333333	0.06265594	1.348972923	0.61734997	0.230659537	1.618716578	0.010473788	0.004273504	8.333333333	0.929558824	2.729817927
5368	17	Water	38.66783702	-91.55559699	Gascondale	Nat	0.9229285	0.0770715	9	M	40.66666667	0.078349034	1.673100266	0.522575624	0.19246759	1.626856063	0.005026455	0.003439153	6.166666667	0.683305969	1.990177787
5317	171	Water	39.001464	-95.239938	Kansas	Nat	0.9688096	0.0311904	16	M	61	0.055620635	1.399938725	0.343759895	0.116045092	0.814067257	0.002688172	0	8	0.846366217	2.4112404
5099	46	Water	38.670222	-90.065665	Granite	Ag	0.8984693	0.1015307	6	M	51.5	0.066624962	1.337097953	0.537324877	0.168226657	1.3589651	0.011239037	0.002688172	6.25	0.592653874	1.636009137
5394	146	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.5237612	0.4762388	7	M	39.83333333	0.112944865	0.896464646	0.552882206	0.214876683	1.528083945	0.002659574	0.013290975	7.166666667	0.78764696	2.265104773
5225	194	Water	38.988681	-95.215847	Nunemaker	Ag	0.999994	6.00E-06	16	M	43.66666667	0.088763511	1.747581074	0.719062309	0.209228285	1.225344645	0	0	7	0.638626263	1.991870282
5333	70	Water	41.37218297	-83.79889	Weston	Ag	0.545952	0.454048	1	M	29	0.014385417	0.666666667	NA	0.210344828	3.317241379	0	0.010763889	8	0.651666667	1.331666667
5122	38	Water	41.06360497	-83.78943597	Mccombe	Ag	1	0	2	M	38	0.069661993	2	0.573611111	0.240277778	1.760694444	0	0	8.5	1.031538462	3.782307692
5197	144	Water	38.670222	-90.065665	Granite	Ag	0.7138631	0.2861369	6	M	51.5	0.114697917	0.772727273	0.640833989	0.256384736	1.194335169	0.015625	0.005208333	6.5	0.702272727	1.631363636
4895	102	Water	38.782048	-95.171401	Baldwin	Ag	0.9373773	0.0626227	17	M	59.66666667	0.024008676	2.073257081	0.428795394	0.128095385	1.367366419	0	0	6.666666667	0.854814815	1.903779956
5102	172	Water	38.988681	-95.215847	Nunemaker	Ag	0.9586832	0.0413168	16	M	45.5	0.054330097	2.160427807	0.581400966	0.180362319	1.501111111	0.015661119	0.004854369	7.5	0.767647059	2.426925134
5396	177	Water	39.393248	-88.163216	FoxRidge	Nat	0.9511469	0.0488531	4	M	34.4	0.159755467	1.936307435	0.671498913	0.292041701	1.810280861	0.004396135	0	8.6	0.810025063	2.108907602
5151	9	Water	38.732444	-89.277403	Keysport	Nat	0.4694832	0.5305168	5	M	63	0.002581395	0.5	0.158730159	0.063015873	0.349206349	0.011627907	0	10	0.85625	2.6025
5264	174	Water	38.782048	-95.171401	Baldwin	Ag	0.6660601	0.3339399	17	M	36.8	0.047758177	1.692628205	0.638683852	0.232307193	1.812085441	0.004537298	0	8.2	0.791227564	2.483948718
5089	83	Water	38.65643696	-90.73639403	WeldonSprings	Nat	0.7282962	0.2717038	8	M	39.4	0.091286467	1.215384615	0.572303336	0.241814224	1.78045038	0	0	7	0.946004274	2.670696581
5203	68	Water	38.782048	-95.171401	Baldwin	Ag	0.9592073	0.0407927	17	M	65	0.120572917	2.277777778	0.476923077	0.155692308	1.143076923	0.010416667	0	6	0.546666667	1.259444444
4984	77	Water	38.732444	-89.277403	Keysport	Nat	0.5623049	0.4376951	5	M	42.75	0.027564197	0.921042326	0.370362911	0.159359939	1.388194491	0.001587302	0.001315789	7.875	0.695047699	2.153645261
5296	157	Water	38.988681	-95.215847	Nunemaker	Ag	1	0	16	M	58.5	0.100055719	2.416666667	0.572751323	0.152248677	1.019444444	0.016261659	0.016261659	5.5	0.770833333	1.8875
5176	82	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.9792021	0.0207979	7	M	41	0.069130085	1.212250712	1.066505636	0.207207126	1.805261675	0.003436426	0.014473146	6	0.575042735	2.014529915
5334	149	Water	40.12487104	-90.36914203	Browning	Nat	0.5493884	0.4506116	11	M	36.6	0.122770362	1.802339181	0.641454877	0.299002754	1.702761506	0.012751444	0.020425477	6.5	0.753740984	2.433179337
5220	49	Water	38.65643696	-90.73639403	WeldonSprings	Nat	0.9359308	0.0640692	8	M	58	0.071097561	0.30952381	0.580952381	0.152744048	1.208333333	0.017086572	0.006097561	9	1.116031746	3.239603175
5285	182	Water	41.16467102	-87.81988903	Bradley	Ag	0.8786228	0.1213772	14	M	51	0.072401147	2.54751462	0.624091547	0.170147725	1.577810873	0.005208333	0.008199315	6.25	0.799072551	2.32760508
4832	181	Water	41.15132703	-87.89857297	Kakanee	Nat	0.2076686	0.7923314	14	M	37.66666667	0.061168107	2.345614035	0.668287037	0.305046296	1.737037037	0	0	6.666666667	0.50097076	2.381315789
5329	55	Water	40.12487104	-90.36914203	Browning	Nat	0.6697833	0.3302167	11	M	41.5	0.125774611	1.815545157	0.559670057	0.253001143	1.695818495	0.020126644	0.025811399	6.5	0.878548723	2.590606803
4821	51	Water	38.66783702	-91.55559699	Gascondale	Nat	0.5991747	0.4008253	9	M	33.75	0.132656741	2.819836523	0.617798046	0.316579072	1.938050738	0	0.011498708	5.75	0.84094996	2.998900851
4966	178	Water	39.305104	-88.139778	Greenup	Ag	0.867151	0.132849	4	M	37.33333333	0.062137112	1.8583878	0.625651968	0.247465624	1.741678521	0.005747126	0	8.333333333	0.817254902	2.067570806
5270	16	Water	38.6589929	-90.7440433	WSCSoy2	Ag	0.6541934	0.3458066	8	M	37.66666667	0.033882934	0.637037037	0.576621783	0.192558946	1.632393684	0	0	9.333333333	0.65845584	2.462786325
4968	183	Water	39.001464	-95.239938	Kansas	Nat	0.9998444	0.0001556	16	M	49.33333333	0.121680532	1.781746032	0.466783217	0.202931235	1.458333333	0.003703704	0.003703704	7	0.726335979	2.287949735
4882	53	Water	39.46407096	-91.68243396	MarkTwain	Nat	0.9660152	0.0339848	10	M	40	0.097918502	2.532359307	0.592024283	0.218007837	1.566615051	0.005385202	0	5.833333333	1.035564214	2.760004449
5330	37	Water	41.03727398	-83.81345096	Blanchard	Nat	0.2454718	0.7545282	2	M	38.8	0.067954828	1.459726107	0.53346996	0.260090537	1.368386302	0.00304878	0.004939024	7.8	0.675707809	2.141877214
5316	121	Water	40.12487104	-90.36914203	Browning	Nat	0.5522959	0.4477041	11	M	37.5	0.148032356	1.963442807	0.622188995	0.303336495	1.760574732	0.005766172	0.008401482	6	0.640945617	1.627368101
4810	197	Water	38.732444	-89.277403	Keysport	Nat	0.8677972	0.1322028	5	M	41.5	0.085983089	1.777777778	0.48980344	0.224025799	1.612776413	0.004807692	0	6	0.74	2.311736111
4809	150	Water	40.57469501	-89.65567603	Pekin	Nat	0.6943575	0.3056425	12	M	43	NA	1.666666667	0.465116279	0.245581395	1.686046512	0	0	9	0.636666667	1.268666667
4826	45	Water	38.699066	-90.068054	Pontoon	Nat	0.5792467	0.4207533	6	M	44.71428571	0.069494772	1.157936508	0.467246155	0.18459554	1.150927402	0.008122829	0.006720599	6.571428571	0.634007937	2.401960317
4944	89	Water	40.12487104	-90.36914203	Browning	Nat	0.6143955	0.3856045	11	M	46.66666667	0.074658825	1.494419306	0.556700058	0.244583479	1.257959495	0.011441963	0.004219409	8.666666667	0.661902464	1.463190548
5150	200	Water	39.305104	-88.139778	Greenup	Ag	0.6759678	0.3240322	4	M	36	0.112413312	2.314285714	0.66609408	0.254985612	1.710125969	0.003623188	0	7.666666667	0.641142857	2.62452381
4919	5	Water	39.05562996	-84.89810603	Aurora	Nat	0.3474447	0.6525553	3	M	35.66666667	0.069533544	0.895400895	0.532046332	0.259423423	1.805276705	0.005376344	0.035038823	10	0.800746846	1.378026048
5233	122	Water	40.17519498	-90.26269396	Hickory	Ag	0.8810313	0.1189687	11	M	44	0.170381693	0.472222222	0.447649573	0.281399573	1.795833333	0.011844687	0.017942248	8	1.022	2.820611111
4979	195	Water	39.393248	-88.163216	FoxRidge	Nat	0.9303432	0.0696568	4	M	32	0.055470989	1.900964912	0.582316017	0.259606981	1.693748918	0.006600132	0.002325581	8.6	0.766100877	2.495708772
5073	66	Water	38.988681	-95.215847	Nunemaker	Ag	0.9385204	0.0614796	16	M	65	NA	0.545454545	0.246153846	0.055076923	0.415384615	0	0	8	0.855454545	1.655454545
5098	128	Water	41.16467102	-87.81988903	Bradley	Ag	0.7468681	0.2531319	14	M	34.5	0.084882737	1.104497354	0.634649034	0.219946079	1.606417147	0.012936821	0.0148972	8.833333333	1.211529101	2.562737434
5337	103	Water	41.55656599	-83.66247503	Maume	Nat	0.1669708	0.8330292	1	M	39.66666667	0.09875	0.703574204	0.591365039	0.284854097	1.550969416	0.007246377	0	6.666666667	0.816258741	2.499184149
4869	131	Water	39.001464	-95.239938	Kansas	Nat	0.6159621	0.3840379	16	M	34.66666667	0.092723526	1.9	0.646880116	0.256176982	1.6342045	0.006445226	0.002008032	6.166666667	0.711111111	1.934833333
5105	33	Water	38.927036	-95.241462	Lawrence	Nat	0.9412938	0.0587062	17	M	45	0.037337916	1.909742647	0.57042902	0.143988537	1.303586318	0.002906977	0.002906977	7	0.741166667	1.816643382
5369	31	Water	39.001464	-95.239938	Kansas	Nat	0.2929188	0.7070812	16	M	50.33333333	0.077583627	0.867948718	0.492511774	0.178211355	1.054453166	0.010337089	0.00713196	6.666666667	0.977115385	2.641538462
5346	110	Water	39.305104	-88.139778	Greenup	Ag	0.582624	0.417376	4	M	29.25	0.110649525	1.077675796	0.690725806	0.30757006	2.491078629	0.015406379	0.008468364	6.25	0.743710543	2.581290793
4873	28	Water	41.16467102	-87.81988903	Bradley	Ag	0.8586247	0.1413753	14	M	38	0.045605811	1.447076023	0.478021815	0.193440016	1.636982019	0	0	6.666666667	0.872535088	1.867656433
5084	48	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.9408999	0.0591001	7	M	46.6	0.047751883	2.131076711	0.561227939	0.220897534	1.306857268	0.004514902	0	6.2	0.675055728	2.365876677
5261	163	Water	39.305104	-88.139778	Greenup	Ag	0.5767154	0.4232846	4	M	41	0.044559659	1.81000481	0.520858343	0.214476591	1.748364346	0.005681818	0	8	0.710928331	2.563888889
5378	111	Water	38.732444	-89.277403	Keysport	Nat	0.8247284	0.1752716	5	M	44	0.068613532	0.633333333	0.54270902	0.249251629	1.624242552	0.014230847	0	7.5	0.815416667	3.319416667
4955	2	Water	41.37218297	-83.79889	Weston	Ag	0.0001819	0.9998181	1	M	35	0.024592606	0.770833333	0.652649285	0.204226241	1.209840202	0.022230277	0.011235955	8	0.825555556	1.011666667
5110	107	Water	39.05562996	-84.89810603	Aurora	Nat	0.4820848	0.5179152	3	M	38	0.086649673	2.0625	0.596866097	0.241517094	1.40042735	0.003921569	0.01908506	7	0.600833333	1.985208333
4820	90	Water	40.17519498	-90.26269396	Hickory	Ag	0.767776	0.232224	11	M	50.66666667	0.094710641	1.550712251	0.489774731	0.219217575	1.404822638	0.011211418	0.021231238	5.833333333	0.496096154	1.646047721
5015	176	Water	41.37218297	-83.79889	Weston	Ag	0.5507098	0.4492902	1	M	39.33333333	0.111244862	2.034827917	0.592764148	0.271551744	1.480225548	0.007810359	0.02247191	8	0.550911833	1.652232278
5227	14	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.996414	0.003586	7	M	51.66666667	0.044946956	0.486385836	0.352867384	0.12864546	1.265934886	0.007415647	0.002659574	7.5	0.951037851	2.668677656
5234	50	Water	38.6589929	-90.7440433	WSCSoy2	Ag	0.924538	0.075462	8	M	42	0.103452192	0.396825397	0.562240951	0.241415216	1.611743576	0.006410256	0.008547009	10	1.39452381	3.183333333
5086	161	Water	41.37218297	-83.79889	Weston	Ag	0.4464206	0.5535794	1	M	33	0.035425058	0.982142857	0.585110933	0.298860799	1.461161454	0.005864703	0.008226126	9.25	0.855220238	1.27889881
4965	92	Water	40.55406597	-89.48221204	Allentown	Ag	0.9477908	0.0522092	12	M	47	0.069028499	1.16984127	0.488625704	0.194651735	1.06336773	0.005376344	0	6.333333333	0.540137566	1.717883598
5242	78	Water	38.755485	-89.272475	Mulberry	Ag	0.6414819	0.3585181	5	M	48	0.056054972	1.845098039	0.433967595	0.194785415	1.315954086	0	0.003236246	6.75	0.731702614	2.324792484
4806	15	Water	38.65643696	-90.73639403	WeldonSprings	Nat	0.6800398	0.3199602	8	M	44.85714286	0.118128649	2.034431181	0.650840433	0.243289928	1.855396256	0.002222222	0.005972731	8	0.75393179	1.671177696
5343	47	Water	38.558781	-90.447501	Greentree	Nat	0.8514007	0.1485993	7	M	48.5	0.058863916	1.621428571	0.484623016	0.181701389	1.286836081	0.007962543	0.010974591	8.75	0.791125	2.133839286
4814	20	Water	39.463458	-91.98047097	Jackson	Ag	0.5349583	0.4650417	10	M	52.5	0.081760507	2.092653509	0.565253186	0.17788991	1.563839926	0.008306624	0.005902778	7.75	0.593279315	1.490352973
4830	19	Water	39.46407096	-91.68243396	MarkTwain	Nat	0.5663931	0.4336069	10	M	51.4	0.035693059	1.76898226	0.390929424	0.190307806	1.29193086	0.004065041	0	9.2	0.76605845	1.799843137
5138	175	Water	41.55656599	-83.66247503	Maume	Nat	0.2028374	0.7971626	1	M	36.5	0.083132479	1.382051282	0.657239819	0.242386878	1.317232278	0	0.023931624	8.5	0.68974359	2.194410256
5321	156	Water	39.001464	-95.239938	Kansas	Nat	0.9428472	0.0571528	16	M	37	0.112064101	0.946825397	0.671998259	0.266378511	1.773019343	0.01515468	0	8	0.98218254	2.017619048
5249	116	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.495381	0.504619	7	M	45.2	0.077922967	0.961747506	0.575854435	0.195816051	1.458566487	0.004210526	0	6.8	0.916535157	2.546116409
4854	76	Water	39.305104	-88.139778	Greenup	Ag	0.9941799	0.0058201	4	M	62.5	0.028404255	1.178571429	0.403319283	0.125571654	1.160906217	0.011066275	0	7	1.018452381	2.469880952
5040	69	Water	41.55656599	-83.66247503	Maume	Nat	0.230027	0.769973	1	M	34.4	0.073446667	1.640543672	0.746077919	0.28049599	1.617998969	0.004439024	0.007328708	6.8	0.706220499	1.353911185
5156	152	Water	41.15132703	-87.89857297	Kakanee	Nat	0.9220083	0.0779917	14	M	38.75	0.091097599	1.883712121	0.673193473	0.239022339	1.397299922	0.003205128	0.002403846	7	0.753882576	2.227287879
5163	185	Water	38.927036	-95.241462	Lawrence	Nat	0.557314	0.442686	17	M	42.5	0.0924166	0.678138528	0.512257031	0.213823563	1.443542701	0.014343618	0.011470054	9.5	0.893022727	2.394634199
5170	118	Water	38.6589929	-90.7440433	WSCSoy2	Ag	0.8826387	0.1173613	8	M	57.42857143	0.065109038	2.122130647	0.424880259	0.144836392	1.233881014	0.008892691	0	6.125	0.959040171	3.045073565
5204	67	Water	38.927036	-95.241462	Lawrence	Nat	0.857179	0.142821	17	M	52.33333333	0.041030501	0.740740741	0.341389412	0.149319941	1.291307615	0	0.004115226	7.333333333	0.92537037	2.200810185
4902	166	Water	38.66783702	-91.55559699	Gascondale	Nat	0.8136391	0.1863609	9	M	41.6	0.104846474	1.482272727	0.606319764	0.226207265	1.41872464	0.006209077	0.005334161	6.2	0.645721717	2.544397475
4977	151	Water	40.87326997	-88.62446599	Pontiac	Nat	0.9082115	0.0917885	13	M	35.25	0.05255963	2.161432436	0.568443487	0.267747273	1.785009834	0.011329357	0.00257732	7	0.521213059	1.33575394
5171	99	Water	39.001464	-95.239938	Kansas	Nat	0.6061036	0.3938964	16	M	37.2	0.09238153	1.410068353	0.547408167	0.221269902	1.783816783	0	0.002380952	5.6	0.620284279	1.507581955
5145	22	Water	40.17519498	-90.26269396	Hickory	Ag	0.8729071	0.1270929	11	M	43.83333333	0.05340997	0.621616809	0.475136881	0.17901293	1.678499139	0.011511973	0.004197022	8.166666667	0.864626068	1.654960826
5116	43	Water	38.732444	-89.277403	Keysport	Nat	0.8317708	0.1682292	5	M	47.6	0.097924607	1.847979798	0.582449735	0.206804458	1.440703221	0.008290598	0.006367521	6.4	0.516775758	2.489892677
5221	154	Water	41.31732501	-86.746256	Knox	Nat	0.3721722	0.6278278	15	M	33.16666667	0.091533023	2.890370813	0.519086722	0.326294886	1.442149067	0.00712524	0.009478181	8.166666667	0.676958832	1.292963018
5287	159	Water	38.782048	-95.171401	Baldwin	Ag	0.9283953	0.0716047	17	M	42.66666667	0.098831303	2.537593985	0.610334714	0.181609041	1.709506556	0.004444444	0.004444444	7.666666667	0.711250241	1.281842105
5223	179	Water	38.732444	-89.277403	Keysport	Nat	0.6044108	0.3955892	5	M	45	0.07394327	1.507478632	0.519478099	0.212383116	1.806634824	0.003875969	0.00794101	10	0.709797009	2.716666667
5247	155	Water	41.35604002	-86.73699299	Prairie	Ag	0.7499482	0.2500518	15	M	35.33333333	0.082060563	1.847633507	0.575120553	0.281692279	1.541887561	0.001937984	0.004074737	6.666666667	0.595102817	2.049399665
5262	126	Water	40.82949003	-88.66930699	HWY66	Ag	0.9391587	0.0608413	13	M	40.33333333	0.129629622	0.817599068	0.637346437	0.285330262	1.78548321	0	0	6.333333333	0.749880536	1.953039044
4887	60	Water	40.82949003	-88.66930699	HWY66	Ag	0.8487641	0.1512359	13	M	46	0.091627806	2.736111111	0.746376812	0.219275362	1.465217391	0	0.003472222	6	0.575092593	1.622175926
4888	160	Water	41.55656599	-83.66247503	Maume	Nat	0.4309005	0.5690995	1	M	45.75	0.070992111	1.245879851	0.563957637	0.227105782	1.342659121	0.002604167	0.016512797	6.5	0.692794954	1.505037623
5387	167	Water	38.63920603	-91.51230698	Hernan	Ag	0.9998246	0.0001754	9	M	43.5	0.05280106	0.727200577	0.56632036	0.178668195	1.188698364	0.003401361	0.003125	8.5	1.111716811	2.712244949
5258	80	Water	38.670222	-90.065665	Granite	Ag	0.8583841	0.1416159	6	M	50.5	0.158888445	0.888623073	0.707405342	0.263383088	1.726288103	0.010834433	0.014416757	6.25	0.908491494	2.696903907
4989	62	Water	41.16467102	-87.81988903	Bradley	Ag	0.7736577	0.2263423	14	M	60	0.028518987	1.444444444	0.333333333	0.055	1.316666667	0	0	6	0.686666667	1.303888889
5380	56	Water	40.17519498	-90.26269396	Hickory	Ag	0.8110245	0.1889755	11	M	47.8	0.045640712	1.011970121	0.406790788	0.144846001	1.178157417	0.009059452	0.003125	8.2	0.858963445	2.336946265
5183	29	Water	41.31732501	-86.746256	Knox	Nat	0.4164501	0.5835499	15	M	29.66666667	0.034617746	0.500661376	0.569638967	0.290182073	1.793754539	0.011494253	0.027283727	8.666666667	1.089596561	1.862916667
4813	101	Water	38.927036	-95.241462	Lawrence	Nat	0.9918205	0.0081795	17	M	52	0.059277778	1.560150376	0.504165257	0.170116156	1.066862304	0.007407407	0	7	0.576904762	2.197443609
4801	86	Water	38.63920603	-91.51230698	Hernan	Ag	0.964014	0.035986	9	M	42.5	0.115721649	1.03125	0.661308204	0.271618625	1.65631929	0.015685622	0.010752688	8	0.605520833	2.074895833
4886	180	Water	38.755485	-89.272475	Mulberry	Ag	0.5982739	0.4017261	5	M	41.4	0.073998039	2.452777778	0.512486971	0.21604211	1.553224932	0.004471494	0.002061856	6.8	0.486680556	1.634644444
5320	85	Water	38.66783702	-91.55559699	Gascondale	Nat	0.9999996	4.00E-07	9	M	44.28571429	0.142551698	0.88998779	0.461603437	0.228633399	1.509400356	0.003352453	0.009998872	6.714285714	0.617643468	2.317938339
5206	189	Water	39.393248	-88.163216	FoxRidge	Nat	0.8706399	0.1293601	4	M	51	0.042576155	1.888888889	0.445499345	0.163772522	0.886523832	0.002717391	0.004807692	6.5	0.740486111	1.978263889
5219	3	Water	41.03727398	-83.81345096	Blanchard	Nat	0.528683	0.471317	2	M	35.25	0.062947666	1.35124269	0.620513562	0.309356362	1.676792166	0.010473825	0.017513533	6	0.71494883	0.914258041
5238	184	Water	38.988681	-95.215847	Nunemaker	Ag	0.9996581	0.0003419	16	M	39.75	0.087971036	1.838555195	0.579954955	0.228174048	1.553421297	0.006789358	0.003164557	6	0.633174919	2.298260552
4939	147	Water	38.66783702	-91.55559699	Gascondale	Nat	1	0	9	M	38.4	0.097384043	1.740118835	0.604395894	0.267309069	1.894208683	0.001941748	0	6.8	0.838927986	2.166074866
5147	142	Water	38.755485	-89.272475	Mulberry	Ag	0.8301889	0.1698111	5	M	45	0.169104938	1.4375	0.549773756	0.291900452	1.925490196	0.022839506	0.035185185	7	0.945833333	2.407256944
5239	165	Water	38.755485	-89.272475	Mulberry	Ag	0.4301956	0.5698044	5	M	48.75	0.121326394	1.628219697	0.605698657	0.217493442	1.495201645	0.013357843	0.014102734	6.5	0.659861111	2.516561237
5213	168	Water	40.57469501	-89.65567603	Pekin	Nat	0.333277	0.666723	12	M	49.14285714	0.129950882	1.180075188	0.425908968	0.195120471	1.390314872	0.005563069	0.005458974	6	0.568662907	2.615276525
5271	32	Water	38.988681	-95.215847	Nunemaker	Ag	1	0	16	M	35.33333333	0.066942143	2.935801041	0.574500768	0.214690453	1.3515617	0	0	5	0.643922627	1.733249791
5008	112	Water	38.755485	-89.272475	Mulberry	Ag	0.8092626	0.1907374	5	M	54.5	0.121680181	1.55802005	0.588884244	0.193572382	1.202495974	0.019388222	0.011035688	7	0.460637845	2.20233396
5400	148	Water	38.63920603	-91.51230698	Hernan	Ag	0.5837317	0.4162683	9	M	40.625	0.134372583	1.846210753	0.662987112	0.243820058	1.715124901	0.007673772	0.004689454	7	0.741529791	2.443706004
4802	24	Water	40.55406597	-89.48221204	Allentown	Ag	0.5397369	0.4602631	12	M	67	0.004475	0.5	0.253731343	0.047761194	0.347761194	0	0	8	0.97	2.18375
4876	35	Water	41.55656599	-83.66247503	Maume	Nat	0.5681013	0.4318987	1	M	40.8	0.079760633	3.596671983	0.469905149	0.237173306	1.596844851	0.002808989	0	6.8	0.90077799	1.924714035
4907	8	Water	39.305104	-88.139778	Greenup	Ag	0.9091245	0.0908755	4	M	37.8	0.101406165	1.545733111	0.536598417	0.268501775	1.626494676	0.006097561	0	6.8	0.622922085	1.884871477
5002	71	Water	41.03727398	-83.81345096	Blanchard	Nat	0.3009071	0.6990929	2	M	39.66666667	0.101927632	1.345238095	0.569463786	0.297068885	1.598708637	0	0.005555556	6.833333333	0.902541667	2.05190873
5325	91	Water	40.57469501	-89.65567603	Pekin	Nat	0.2111154	0.7888846	12	M	40	0.194177215	1.901470588	0.411458333	0.255885417	1.5296875	0.023769339	0.037974684	6	0.405779412	1.569838235
5348	57	Water	40.57469501	-89.65567603	Pekin	Nat	0.9111506	0.0888494	12	M	32.33333333	0.104211176	0.715488215	0.668456335	0.309830436	1.432872266	0.007455655	0.015585737	7.333333333	0.737491582	2.774653199
4899	198	Water	38.755485	-89.272475	Mulberry	Ag	0.9313331	0.0686669	5	M	50.83333333	0.06784729	2.020915033	0.593108948	0.219586764	1.398682731	0.00876301	0.00371517	7	0.886964675	2.403520853
5216	138	Water	41.06360497	-83.78943597	Mccombe	Ag	0.5282042	0.4717958	2	M	29	0.10647538	2.839285714	0.639285714	0.436571429	1.986190476	0.016590679	0.005952381	8	0.693616071	1.774419643
